Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
bYvatv,Basia,Daltrey,Female,1,Portugal,Evelio Javier Airport,PH,Philippines,AS,Asia,4/22/2022,EUQ,Basia Daltrey,Delayed
x7DLFT,Ingar,Eustis,Male,23,Venezuela,Dutchess County Airport,US,United States,NAM,North America,11/2/2022,POU,Ingar Eustis,Delayed
6lyQph,Holmes,Burdge,Male,12,Tajikistan,Silver Creek Airport,BZ,Belize,NAM,North America,3/18/2022,SVK,Holmes Burdge,Delayed
DZcrSE,Barbe,Elecum,Female,35,Thailand,Gelendzhik Airport,RU,Russian Federation,EU,Europe,11/26/2022,GDZ,Barbe Elecum,Delayed
TntC12,Basia,Carlucci,Female,39,United States,Foula Airfield,GB,United Kingdom,EU,Europe,3/7/2022,FOA,Basia Carlucci,On Time
hovXAx,Claudette,Schimann,Female,67,Philippines,Balmaceda Airport,CL,Chile,SAM,South America,4/19/2022,BBA,Claudette Schimann,Cancelled
gHC9DL,Ethe,Lafrentz,Male,65,Philippines,Soroti Airport,UG,Uganda,AF,Africa,8/1/2022,SRT,Ethe Lafrentz,Cancelled
2YqOec,Bastien,Seeds,Male,56,Indonesia,Mineral Wells Airport,US,United States,NAM,North America,9/9/2022,MWL,Bastien Seeds,Delayed
Du5UMw,Raoul,Eschalette,Male,78,Bulgaria,Fort Scott Municipal Airport,US,United States,NAM,North America,4/9/2022,FSK,Raoul Eschalette,On Time
pHA1OZ,Annadiana,MacMickan,Female,50,Egypt,Salt Lake City International Airport,US,United States,NAM,North America,3/29/2022,SLC,Annadiana MacMickan,Cancelled
nDfD4B,Shadow,Tuny,Male,56,China,Alpine Airstrip,US,United States,NAM,North America,4/25/2022,DQH,Shadow Tuny,Delayed
jROQH8,Aura,Bootell,Female,58,Peru,Ibn Batouta Airport,MA,Morocco,AF,Africa,8/3/2022,TNG,Aura Bootell,Delayed
kYtao0,Sergent,Lorincz,Male,11,Philippines,Port Augusta Airport,AU,Australia,OC,Oceania,3/22/2022,PUG,Sergent Lorincz,Delayed
uVIoKH,Eleni,Cockett,Female,20,Brazil,Aurillac Airport,FR,France,EU,Europe,12/17/2022,AUR,Eleni Cockett,Cancelled
IdyzCe,Anabal,Sysland,Female,54,Albania,Málaga Airport,ES,Spain,EU,Europe,12/29/2022,AGP,Anabal Sysland,On Time
WNIXlS,Godfry,Siddaley,Male,57,Brazil,Biarritz-Anglet-Bayonne Airport,FR,France,EU,Europe,7/23/2022,BIQ,Godfry Siddaley,Delayed
DXIM1R,Leilah,Scamadine,Female,78,Uruguay,Tacuarembo Airport,UY,Uruguay,SAM,South America,8/25/2022,TAW,Leilah Scamadine,On Time
CSQokg,Fenelia,Szubert,Female,60,Portugal,San Ramón Airport,BO,"Bolivia, Plurinational State of",SAM,South America,2/5/2022,SRD,Fenelia Szubert,Delayed
Oe6MfO,Bettine,Nicholson,Female,43,Indonesia,Nicosia International Airport,CY,Cyprus,AS,Asia,3/4/2022,NIC,Bettine Nicholson,Cancelled
RjzNg3,Brita,Ramsby,Female,70,Russia,Lai Airport,TD,Chad,AF,Africa,9/24/2022,LTC,Brita Ramsby,Delayed
gZLvjg,Olin,Whatford,Male,86,Portugal,Prominent Hill Airport,AU,Australia,OC,Oceania,11/10/2022,PXH,Olin Whatford,Delayed
8AEI0O,Lilly,Ivins,Female,80,Indonesia,Valence-Chabeuil Airport,FR,France,EU,Europe,8/23/2022,VAF,Lilly Ivins,Delayed
gtMhvj,Munmro,Vallentin,Male,69,Yemen,Monseñor Óscar Arnulfo Romero International Airport,SV,El Salvador,NAM,North America,4/29/2022,SAL,Munmro Vallentin,Cancelled
VfJXsK,Clive,Elnough,Male,67,Indonesia,Villa Constitución Airport,MX,Mexico,NAM,North America,9/21/2022,VIB,Clive Elnough,Delayed
prvsBw,Barton,Josephov,Male,39,Russia,Kamalpur Airport,IN,India,AS,Asia,2/25/2022,IXQ,Barton Josephov,Cancelled
Xyggju,Fairleigh,Somerville,Male,23,China,AJ Eisenberg Airport,US,United States,NAM,North America,1/14/2022,ODW,Fairleigh Somerville,Cancelled
pdBR4m,Demetre,Spendley,Male,20,Philippines,Leonora Airport,AU,Australia,OC,Oceania,8/20/2022,LNO,Demetre Spendley,Delayed
UlGoeO,Raeann,Laughlin,Female,2,China,Robert (Bob) Curtis Memorial Airport,US,United States,NAM,North America,3/13/2022,ORV,Raeann Laughlin,On Time
D5HuaI,Trixy,Bilam,Female,11,Russia,King Mswati III International Airport,SZ,Eswatini,AF,Africa,9/12/2022,SHO,Trixy Bilam,Delayed
3FoWWP,Letitia,Walworche,Female,8,China,Inanwatan Airport,ID,Indonesia,AS,Asia,2/4/2022,INX,Letitia Walworche,Delayed
7xnSRd,Salomi,Molineaux,Female,75,Poland,Siwa Oasis North Airport,EG,Egypt,AF,Africa,4/3/2022,SEW,Salomi Molineaux,On Time
fTrTX9,Griffin,Smithers,Male,46,China,Waskaganish Airport,CA,Canada,NAM,North America,4/13/2022,YKQ,Griffin Smithers,Cancelled
rL9Dp7,George,MacKaig,Female,65,China,Ainsworth Regional Airport,US,United States,NAM,North America,11/14/2022,ANW,George MacKaig,Delayed
iZsljR,Merwyn,Snodin,Male,26,Russia,Cheboksary Airport,RU,Russian Federation,EU,Europe,5/22/2022,CSY,Merwyn Snodin,Cancelled
3Hkfoj,Abdul,Du Hamel,Male,73,Iran,Ilulissat Airport,GL,Greenland,EU,Europe,3/27/2022,JAV,Abdul Du Hamel,On Time
Xg1qfG,Marylin,Canet,Female,16,Poland,Çıldır Airport,TR,Turkey,AS,Asia,8/29/2022,CII,Marylin Canet,On Time
hycyOg,Joaquin,Errichi,Male,21,Indonesia,Elliot Lake Municipal Airport,CA,Canada,NAM,North America,5/13/2022,YEL,Joaquin Errichi,Delayed
p26sWF,Conrade,De Ferrari,Male,49,Ivory Coast,Marlboro Airport,US,United States,NAM,North America,11/15/2022,MXG,Conrade De Ferrari,Cancelled
dNMjuD,Lorin,MacGettigen,Male,73,China,Ankazoabo Airport,MG,Madagascar,AF,Africa,10/28/2022,WAK,Lorin MacGettigen,On Time
xW21ip,Carolann,Thominga,Female,90,Indonesia,Kindersley Airport,CA,Canada,NAM,North America,2/25/2022,YKY,Carolann Thominga,On Time
2i9116,Fedora,Danher,Female,16,Indonesia,Liangping Airport,CN,China,AS,Asia,4/26/2022,LIA,Fedora Danher,Cancelled
6mhjmS,Shoshanna,Scholcroft,Female,29,South Georgia and the South Sandwich Islands,Bhurban Heliport,PK,Pakistan,AS,Asia,3/29/2022,BHC,Shoshanna Scholcroft,Delayed
69razU,Karena,Barette,Female,67,Ukraine,Formiga Airport,BR,Brazil,SAM,South America,7/16/2022,0,Karena Barette,On Time
TrxjN9,Joey,Soper,Male,25,Ivory Coast,Tugdan Airport,PH,Philippines,AS,Asia,4/1/2022,TBH,Joey Soper,On Time
pkQDIq,Consuela,McGuffie,Female,86,Poland,Petawawa Airport,CA,Canada,NAM,North America,7/26/2022,YWA,Consuela McGuffie,Cancelled
1Vt5JB,Cobby,O' Byrne,Male,73,Thailand,Notodden Airport,NO,Norway,EU,Europe,9/3/2022,NTB,Cobby O' Byrne,Delayed
MP4XfS,Ray,Wills,Male,50,Thailand,Raja Bhoj International Airport,IN,India,AS,Asia,11/16/2022,BHO,Ray Wills,Delayed
o4UzsS,Robinet,Flindall,Male,28,Philippines,Ust-Tsylma Airport,RU,Russian Federation,EU,Europe,10/15/2022,UTS,Robinet Flindall,On Time
RW2tnP,Tally,Gheeraert,Male,56,Greece,Comandante FAP German Arias Graziani Airport,PE,Peru,SAM,South America,8/8/2022,ATA,Tally Gheeraert,Delayed
0souUo,Susanetta,Ducker,Female,37,China,Punta de Maisi Airport,CU,Cuba,NAM,North America,1/16/2022,UMA,Susanetta Ducker,On Time
Ftfi8v,Orson,Canfield,Male,50,China,Kanpur Airport,IN,India,AS,Asia,6/18/2022,KNU,Orson Canfield,On Time
2awlOL,Janey,Worlidge,Female,48,Afghanistan,Polgolla Reservoir Seaplane Base,LK,Sri Lanka,AS,Asia,10/26/2022,KDZ,Janey Worlidge,Delayed
k0nZgR,Putnem,Paylor,Male,56,Sweden,Mount Hagen Kagamuga Airport,PG,Papua New Guinea,OC,Oceania,2/24/2022,HGU,Putnem Paylor,Delayed
Dmt6k4,Nicoli,Kenan,Female,79,China,Horta Airport,PT,Portugal,EU,Europe,8/25/2022,HOR,Nicoli Kenan,Delayed
pxSuXO,Raviv,Sergeant,Male,9,Japan,Calabozo Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,7/17/2022,CLZ,Raviv Sergeant,Cancelled
0ThSZf,Monte,Lovering,Male,33,Philippines,King Fahd International Airport,SA,Saudi Arabia,AS,Asia,1/14/2022,DMM,Monte Lovering,Delayed
94wUYJ,Farrel,Barnsdall,Male,80,Indonesia,St Pierre Airport,PM,Saint Pierre and Miquelon,NAM,North America,7/18/2022,FSP,Farrel Barnsdall,Delayed
IV9AQJ,Florie,Dulanty,Female,46,China,Ronneby Airport,SE,Sweden,EU,Europe,4/13/2022,RNB,Florie Dulanty,Cancelled
YtLnMn,Robb,Apfel,Male,8,Ghana,Argyle Downs Airport,AU,Australia,OC,Oceania,6/4/2022,AGY,Robb Apfel,Cancelled
BU0P2C,Myrah,Ffrench,Female,17,Palestinian Territory,Enid Woodring Regional Airport,US,United States,NAM,North America,9/30/2022,WDG,Myrah Ffrench,Cancelled
Sj6HYf,Felic,Haysar,Male,44,Portugal,Lake County Airport,US,United States,NAM,North America,11/21/2022,LKV,Felic Haysar,Cancelled
zmRil5,Milissent,Carff,Female,36,South Africa,Northwest Alabama Regional Airport,US,United States,NAM,North America,8/10/2022,MSL,Milissent Carff,Delayed
bL2QE0,Georges,Leah,Male,3,Tunisia,Villa Garzón Airport,CO,Colombia,SAM,South America,3/28/2022,VGZ,Georges Leah,Cancelled
xn7UVt,Bria,Houldcroft,Female,75,Poland,Cattle Creek Airport,AU,Australia,OC,Oceania,6/6/2022,CTR,Bria Houldcroft,Delayed
3Lpc5H,Reginauld,Garbett,Male,51,Honduras,Mulga Park Airport,AU,Australia,OC,Oceania,1/24/2022,MUP,Reginauld Garbett,Delayed
otMGON,Dedie,Yokelman,Female,53,Cameroon,Calverton Executive Airpark,US,United States,NAM,North America,9/16/2022,CTO,Dedie Yokelman,Delayed
t73Ko8,Wandis,Burberry,Female,15,Argentina,Juancho E. Yrausquin Airport,BQ,"Bonaire, Sint Eustatius and Saba",NAM,North America,3/6/2022,SAB,Wandis Burberry,Cancelled
uJ5Rlw,Marven,Biddwell,Male,23,Peru,Sparta Community Hunter Field,US,United States,NAM,North America,7/2/2022,SAR,Marven Biddwell,Cancelled
DtMAIq,Gardner,Sussans,Male,26,Indonesia,Capital International Airport,EG,Egypt,AF,Africa,9/18/2022,CCE,Gardner Sussans,On Time
7NIzQo,Rudolph,Gething,Male,56,China,Rosita Airport,NI,Nicaragua,NAM,North America,9/21/2022,RFS,Rudolph Gething,Delayed
x53mp7,Veradis,Oiseau,Female,25,Philippines,Cordova Municipal Airport,US,United States,NAM,North America,4/15/2022,CKU,Veradis Oiseau,Delayed
vMrBWU,Myer,Spavon,Male,2,Poland,Shah Amanat International Airport,BD,Bangladesh,AS,Asia,12/24/2022,CGP,Myer Spavon,On Time
shv39Y,Alwyn,D'Agostino,Male,56,Colombia,Warder Airport,ET,Ethiopia,AF,Africa,11/10/2022,WRA,Alwyn D'Agostino,Cancelled
HiI0q7,Dorris,Aspy,Female,75,China,Yagoua Airport,CM,Cameroon,AF,Africa,1/17/2022,GXX,Dorris Aspy,Cancelled
rjQWxH,Cristal,Kirk,Female,1,Brazil,Manuel Márquez de León International Airport,MX,Mexico,NAM,North America,3/2/2022,LAP,Cristal Kirk,Delayed
Gb3YrR,Berget,Bereford,Female,21,Czech Republic,Cross Lake (Charlie Sinclair Memorial) Airport,CA,Canada,NAM,North America,2/6/2022,YCR,Berget Bereford,On Time
BLwf18,Griffin,Buddington,Male,62,Sweden,Kebar Airport,ID,Indonesia,AS,Asia,5/12/2022,KEQ,Griffin Buddington,Cancelled
VDV8Wb,Byrom,Sutcliff,Male,43,Czech Republic,Livengood Camp Airport,US,United States,NAM,North America,8/31/2022,LIV,Byrom Sutcliff,Delayed
sGVDQd,Tate,Ashlin,Female,7,Kazakhstan,Zemio Airport,CF,Central African Republic,AF,Africa,10/7/2022,IMO,Tate Ashlin,Delayed
8Ssljd,Blinny,Arnoud,Female,15,Mexico,Whalsay Airport,GB,United Kingdom,EU,Europe,8/26/2022,WHS,Blinny Arnoud,Delayed
LwHmOf,Amandie,Ranald,Female,25,Indonesia,Reyes Murillo Airport,CO,Colombia,SAM,South America,3/20/2022,NQU,Amandie Ranald,Cancelled
M4nEyI,Valentijn,Mahmood,Male,13,Yemen,Hawarden Airport,GB,United Kingdom,EU,Europe,3/25/2022,CEG,Valentijn Mahmood,On Time
DQuhrf,Robb,Welbelove,Male,54,China,Mayor General FAP Armando Revoredo Iglesias Airport,PE,Peru,SAM,South America,5/22/2022,CJA,Robb Welbelove,On Time
tua5nb,Hastings,Kenford,Male,82,Mongolia,Binbrook Airfield,GB,United Kingdom,EU,Europe,12/9/2022,GSY,Hastings Kenford,Cancelled
KsAEnR,Tabb,Coen,Male,40,Indonesia,Desierto de Atacama Airport,CL,Chile,SAM,South America,9/7/2022,CPO,Tabb Coen,On Time
7GS9Lr,Lebbie,Elener,Female,75,Poland,Cherif Al Idrissi Airport,MA,Morocco,AF,Africa,8/9/2022,AHU,Lebbie Elener,On Time
aezJyN,Timmi,Gauden,Female,76,Poland,Tchien Airport,LR,Liberia,AF,Africa,9/19/2022,THC,Timmi Gauden,Delayed
aFs6xS,Cristiano,Brogiotti,Male,10,Pakistan,Northeast Ohio Regional Airport,US,United States,NAM,North America,1/25/2022,JFN,Cristiano Brogiotti,Delayed
qIRwDk,Peria,Crosfeld,Female,18,United Arab Emirates,Fallon Municipal Airport,US,United States,NAM,North America,11/4/2022,FLX,Peria Crosfeld,Delayed
1ellt8,Gerianne,Glenwright,Female,59,China,Toulouse-Blagnac Airport,FR,France,EU,Europe,9/30/2022,TLS,Gerianne Glenwright,Cancelled
kr43AB,Robb,Elfe,Male,47,Philippines,Banaina Airport,ID,Indonesia,AS,Asia,9/16/2022,NAF,Robb Elfe,On Time
oWaaWl,Mycah,Tewkesbury.,Male,68,Japan,Scatsta Airport,GB,United Kingdom,EU,Europe,2/4/2022,SCS,Mycah Tewkesbury.,Cancelled
5imYZC,Jacqui,Goodrum,Female,1,Russia,Beaufort County Airport,US,United States,NAM,North America,6/16/2022,BFT,Jacqui Goodrum,On Time
1Id6gU,Roarke,Kenen,Male,44,Bolivia,Downsview Airport,CA,Canada,NAM,North America,1/22/2022,YZD,Roarke Kenen,On Time
jFQmaG,Simeon,Portress,Male,26,North Korea,Mazar I Sharif Airport,AF,Afghanistan,AS,Asia,2/6/2022,MZR,Simeon Portress,Cancelled
2c8cjR,Dorrie,Seacroft,Female,81,Japan,Aur Island Airport,MH,Marshall Islands,OC,Oceania,2/18/2022,AUL,Dorrie Seacroft,Cancelled
gJScAB,Arlie,Perillio,Female,83,Philippines,Marshall Islands International Airport,MH,Marshall Islands,OC,Oceania,8/12/2022,MAJ,Arlie Perillio,Cancelled
KbPH39,Ginnifer,Senett,Female,4,Portugal,Yaoundé Nsimalen International Airport,CM,Cameroon,AF,Africa,5/30/2022,NSI,Ginnifer Senett,Cancelled
xl9dEr,Allard,Cristofano,Male,46,Colombia,Grant County Airport,US,United States,NAM,North America,6/8/2022,PGC,Allard Cristofano,On Time
xoL93z,Trent,Duffin,Male,58,Ethiopia,Brawley Municipal Airport,US,United States,NAM,North America,7/9/2022,BWC,Trent Duffin,On Time
cTT7S4,Karel,McIntee,Female,72,Mongolia,Aksu Airport,CN,China,AS,Asia,10/27/2022,AKU,Karel McIntee,On Time
0nNOAZ,Ad,Schust,Male,62,Indonesia,Quelimane Airport,MZ,Mozambique,AF,Africa,8/28/2022,UEL,Ad Schust,On Time
fWsvVH,Camellia,Kausche,Female,19,Chile,Craig Cove Airport,VU,Vanuatu,OC,Oceania,6/18/2022,CCV,Camellia Kausche,Cancelled
EWEdah,Paquito,Schollar,Male,67,Portugal,"Szczecin-Goleniów ""Solidarność"" Airport",PL,Poland,EU,Europe,7/13/2022,SZZ,Paquito Schollar,Delayed
fF4XD5,Gwyn,Fosberry,Female,62,Palau,Worland Municipal Airport,US,United States,NAM,North America,10/21/2022,WRL,Gwyn Fosberry,On Time
44qoDd,Haywood,Silverman,Male,59,Armenia,Port Augusta Airport,AU,Australia,OC,Oceania,4/10/2022,PUG,Haywood Silverman,Delayed
4F8OGG,Stefa,Towersey,Female,16,Yemen,General Villamil Airport,EC,Ecuador,SAM,South America,1/14/2022,IBB,Stefa Towersey,Cancelled
SigPYi,Tammie,Salvage,Male,48,Indonesia,Quince Air Base,PE,Peru,SAM,South America,12/8/2022,UMI,Tammie Salvage,Cancelled
l8JWJ4,Trace,Marquese,Male,28,Indonesia,Mchauru Airport,TZ,"Tanzania, United Republic of",AF,Africa,12/21/2022,GIT,Trace Marquese,Delayed
OBvRoh,Anna-diana,Farry,Female,84,Czech Republic,Lampedusa Airport,IT,Italy,EU,Europe,2/13/2022,LMP,Anna-diana Farry,Delayed
2NJmCH,Eustace,Kevis,Male,54,China,Rakanda Airport,PG,Papua New Guinea,OC,Oceania,11/14/2022,RAA,Eustace Kevis,Cancelled
rQ3o8s,Daryle,Goodbarne,Male,38,Thailand,Pulkovo Airport,RU,Russian Federation,EU,Europe,7/23/2022,LED,Daryle Goodbarne,Cancelled
zKwbOs,Almeria,Ridsdale,Female,51,Cuba,Kilaguni Airport,KE,Kenya,AF,Africa,9/18/2022,ILU,Almeria Ridsdale,Delayed
TwOyzt,Emmalynn,Swatheridge,Female,84,Thailand,Ipota Airport,VU,Vanuatu,OC,Oceania,5/25/2022,IPA,Emmalynn Swatheridge,Delayed
6HqMrI,Allix,Kitteringham,Female,80,Indonesia,Rapid City Regional Airport,US,United States,NAM,North America,10/29/2022,RAP,Allix Kitteringham,Cancelled
oLOOTE,Angelia,Davidge,Female,8,Indonesia,Rawlins Municipal Airport/Harvey Field,US,United States,NAM,North America,7/8/2022,RWL,Angelia Davidge,On Time
Vct86Q,Corliss,Kenningham,Female,30,Argentina,Busselton Regional Airport,AU,Australia,OC,Oceania,8/31/2022,BQB,Corliss Kenningham,Delayed
FCd9vs,Hadleigh,Selby,Male,48,Thailand,Reales Tamarindos Airport,EC,Ecuador,SAM,South America,1/29/2022,PVO,Hadleigh Selby,Cancelled
8AzaYh,Sheilakathryn,Lessmare,Female,58,Nicaragua,Mettel Field,US,United States,NAM,North America,12/5/2022,CEV,Sheilakathryn Lessmare,On Time
vlPdhb,Celinka,Scanlon,Female,57,Thailand,Manakara Airport,MG,Madagascar,AF,Africa,10/4/2022,WVK,Celinka Scanlon,Delayed
3eMD0e,Binky,Lobley,Male,19,Mongolia,E. T. Joshua Airport,VC,Saint Vincent and the Grenadines,NAM,North America,3/26/2022,SVD,Binky Lobley,Cancelled
rAotmp,Kassey,Lockart,Female,8,China,Beatrice Municipal Airport,US,United States,NAM,North America,5/29/2022,BIE,Kassey Lockart,On Time
6h4xzd,Angelico,Gland,Male,62,Niger,Tancredo Neves International Airport,BR,Brazil,SAM,South America,6/7/2022,CNF,Angelico Gland,Delayed
V4rCWK,Kissie,Lamport,Female,89,France,Bacolod-Silay Airport,PH,Philippines,AS,Asia,1/15/2022,BCD,Kissie Lamport,On Time
1Ncjz9,Tierney,Bernetti,Female,67,China,Cheikh Larbi Tébessi Airport,DZ,Algeria,AF,Africa,9/17/2022,TEE,Tierney Bernetti,On Time
mjid2w,Diana,Steade,Female,39,Argentina,Jerusalem Airport,PS,"Palestine, State of",AS,Asia,3/30/2022,JRS,Diana Steade,On Time
wiYSDO,Rodina,Drife,Female,70,France,Pardoo Airport,AU,Australia,OC,Oceania,10/16/2022,PRD,Rodina Drife,Delayed
UUPIa5,Timmy,Capstake,Female,46,China,Kurgan Airport,RU,Russian Federation,AS,Asia,12/25/2022,KRO,Timmy Capstake,On Time
tpyaby,Kat,Seivertsen,Female,35,Indonesia,Yuanmou Air Base,CN,China,AS,Asia,8/3/2022,YUA,Kat Seivertsen,Delayed
cPqWZi,Xerxes,Kimble,Male,81,Brazil,Wayne County Airport,US,United States,NAM,North America,11/15/2022,BJJ,Xerxes Kimble,Cancelled
v1ESvV,Starr,Alelsandrowicz,Female,61,Malaysia,John C. Munro Hamilton International Airport,CA,Canada,NAM,North America,9/27/2022,YHM,Starr Alelsandrowicz,Delayed
ZtRE9o,Joellen,Honnan,Female,52,Pakistan,Garasa Airport,PG,Papua New Guinea,OC,Oceania,6/14/2022,GRL,Joellen Honnan,Cancelled
RnmojZ,Vernen,Dusey,Male,45,Indonesia,Ovda International Airport,IL,Israel,AS,Asia,3/8/2022,VDA,Vernen Dusey,Delayed
4Ftdcm,Baxy,Moxom,Male,27,Marshall Islands,Barcelos Airport,BR,Brazil,SAM,South America,1/24/2022,BAZ,Baxy Moxom,Delayed
lO8TZI,Cordi,Behling,Female,64,Indonesia,Owen Sound / Billy Bishop Regional Airport,CA,Canada,NAM,North America,6/12/2022,YOS,Cordi Behling,Cancelled
yDN4zv,Jerrie,Glasser,Male,50,China,Franco Bianco Airport,CL,Chile,SAM,South America,1/22/2022,SMB,Jerrie Glasser,On Time
3kTeFw,Francois,Ollerhad,Male,89,Indonesia,Gävle Sandviken Airport,SE,Sweden,EU,Europe,11/26/2022,GVX,Francois Ollerhad,Cancelled
HXeW4w,Dorey,Aldersey,Female,35,Russia,Urubupunga Airport,BR,Brazil,SAM,South America,8/22/2022,URB,Dorey Aldersey,Delayed
gUkwn5,Isabel,Shemming,Female,23,China,North Ronaldsay Airport,GB,United Kingdom,EU,Europe,6/4/2022,NRL,Isabel Shemming,On Time
PKiEUJ,Leeland,Maidens,Male,18,Guadeloupe,Coen Airport,AU,Australia,OC,Oceania,5/13/2022,CUQ,Leeland Maidens,Delayed
50cVM7,Stephanie,Zylberdik,Female,9,Georgia,Zakuoma Airport,TD,Chad,AF,Africa,5/5/2022,AKM,Stephanie Zylberdik,On Time
acAfJE,Suzann,Bonn,Female,86,Portugal,José Martí International Airport,CU,Cuba,NAM,North America,8/15/2022,HAV,Suzann Bonn,Cancelled
3xw5Lj,Orren,Puttergill,Male,38,Philippines,Juba International Airport,SS,South Sudan,AF,Africa,10/5/2022,JUB,Orren Puttergill,Delayed
o87btS,Felice,Bartlett,Male,13,Sierra Leone,Benguela Airport,AO,Angola,AF,Africa,9/15/2022,BUG,Felice Bartlett,On Time
KIaUvG,Reinaldos,Wilfinger,Male,15,China,Belaga Airport,MY,Malaysia,AS,Asia,6/8/2022,BLG,Reinaldos Wilfinger,Delayed
OuANLT,Norma,Stolze,Female,14,China,"Mangole Airport, Falabisahaya",ID,Indonesia,AS,Asia,9/23/2022,MAL,Norma Stolze,On Time
cEIONC,Paulie,MacWhirter,Male,79,Japan,Chitato Airport,AO,Angola,AF,Africa,1/23/2022,PGI,Paulie MacWhirter,Delayed
oQlsli,Meredith,Jurgensen,Female,41,Sweden,Tasu Water Aerodrome,CA,Canada,NAM,North America,10/10/2022,YTU,Meredith Jurgensen,Cancelled
sGyjQc,Mychal,Abbotts,Male,42,Angola,Moenjodaro Airport,PK,Pakistan,AS,Asia,8/30/2022,MJD,Mychal Abbotts,On Time
DZwDY1,Annemarie,Elven,Female,81,Kazakhstan,Compton Woodley Airport,US,United States,NAM,North America,2/2/2022,CPM,Annemarie Elven,Delayed
xezVyu,Brannon,Likly,Male,69,Czech Republic,Argyle Airport,AU,Australia,OC,Oceania,7/13/2022,GYL,Brannon Likly,Cancelled
CnFh5p,Lauri,Eighteen,Female,11,Brazil,Sócrates Mariani Bittencourt Airport,BR,Brazil,SAM,South America,12/27/2022,BMS,Lauri Eighteen,Delayed
w7INBz,Mano,Clavering,Male,15,Indonesia,Amanab Airport,PG,Papua New Guinea,OC,Oceania,11/7/2022,AMU,Mano Clavering,Delayed
lG1exv,Pernell,MacGowing,Male,15,Iraq,Bitam Airport,GA,Gabon,AF,Africa,7/22/2022,BMM,Pernell MacGowing,Delayed
ccCXv3,Jordana,Stockell,Female,74,Czech Republic,Copper Center 2 Airport,US,United States,NAM,North America,6/19/2022,CZC,Jordana Stockell,Cancelled
HlOAgH,Miller,Barthelme,Male,34,Finland,Tsewi Airport,PG,Papua New Guinea,OC,Oceania,6/6/2022,TSW,Miller Barthelme,Delayed
PkCvwM,Nikkie,Dyshart,Female,7,China,Maun Airport,BW,Botswana,AF,Africa,9/10/2022,MUB,Nikkie Dyshart,Cancelled
CMSdbR,Ignatius,Nanetti,Male,14,Philippines,Cue Airport,AU,Australia,OC,Oceania,6/4/2022,CUY,Ignatius Nanetti,On Time
NLdtDf,Cassie,Paolazzi,Male,64,Indonesia,Persian Gulf International Airport,IR,"Iran, Islamic Republic of",AS,Asia,9/29/2022,PGU,Cassie Paolazzi,Delayed
0g2SQB,Sully,Monteath,Male,4,Philippines,Bucholz Army Air Field,MH,Marshall Islands,OC,Oceania,3/30/2022,KWA,Sully Monteath,On Time
e0hNTL,Gwendolin,Vivien,Female,38,Indonesia,Fairbanks International Airport,US,United States,NAM,North America,1/24/2022,FAI,Gwendolin Vivien,Delayed
88yRLd,Kent,Wilce,Male,58,Indonesia,Zephyrhills Municipal Airport,US,United States,NAM,North America,2/20/2022,ZPH,Kent Wilce,Cancelled
PhwkNm,Lombard,Nisard,Male,85,China,Bumi Airport,ZW,Zimbabwe,AF,Africa,1/22/2022,BZH,Lombard Nisard,Delayed
GDoTSk,Durant,Evans,Male,62,Czech Republic,Diyawanna Oya Seaplane Base,LK,Sri Lanka,AS,Asia,10/8/2022,DWO,Durant Evans,Delayed
QCtamy,Tito,Dionsetti,Male,22,Colombia,Beaufort County Airport,US,United States,NAM,North America,4/17/2022,BFT,Tito Dionsetti,Delayed
O3cRT6,Nicolai,Reese,Male,24,Indonesia,Stevens Village Airport,US,United States,NAM,North America,11/29/2022,SVS,Nicolai Reese,Delayed
XWRy7X,Ryley,Reburn,Male,18,China,Yellowknife Airport,CA,Canada,NAM,North America,8/1/2022,YZF,Ryley Reburn,On Time
3qcwsr,Paige,Northidge,Female,57,China,Injune Airport,AU,Australia,OC,Oceania,10/8/2022,INJ,Paige Northidge,Delayed
LrPuHs,Lusa,Yekel,Female,74,Mongolia,Guanare Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,4/14/2022,GUQ,Lusa Yekel,On Time
V1jlWL,Crawford,Guichard,Male,36,Vietnam,Metema Airport,ET,Ethiopia,AF,Africa,9/8/2022,ETE,Crawford Guichard,Cancelled
FIHV4Y,Darin,Tanguy,Male,89,Poland,Chaudhary Charan Singh International Airport,IN,India,AS,Asia,12/12/2022,LKO,Darin Tanguy,On Time
eJ6TN9,Tony,Beaconsall,Male,50,Kazakhstan,Harry Clever Field,US,United States,NAM,North America,8/8/2022,PHD,Tony Beaconsall,On Time
